episode,route_file,episode_reward,mean_loss,wall_time_s
52,single-intersection-horizontal.rou.xml,-426.99,12.549843802452088,7.0450217723846436
53,single-intersection-vertical.rou.xml,-297.48,12.659442834854126,7.265727758407593
54,single-intersection-vhvh.rou.xml,-474.0099999999999,12.773811616897582,7.4050517082214355
55,single-intersection-horizontal.rou.xml,-460.71999999999997,12.747245573997498,7.495805263519287
56,single-intersection-vertical.rou.xml,-289.94999999999993,12.593690118789674,7.29640007019043
57,single-intersection-vhvh.rou.xml,-318.4500000000001,12.304788584709167,8.122543096542358
58,single-intersection-horizontal.rou.xml,-437.75000000000006,13.223707847595215,7.259336233139038
59,single-intersection-vertical.rou.xml,-295.43,12.381520280838012,7.954823732376099
60,single-intersection-vhvh.rou.xml,-347.7499999999999,12.874700436592102,7.609155654907227
61,single-intersection-horizontal.rou.xml,-406.04999999999995,12.038592009544372,7.157506465911865
62,single-intersection-vertical.rou.xml,-269.81999999999994,12.707078061103822,7.110570907592773
63,single-intersection-vhvh.rou.xml,-249.2099999999999,12.415547251701355,6.77516770362854
64,single-intersection-horizontal.rou.xml,-607.4399999999999,11.95904350757599,7.467647314071655
65,single-intersection-vertical.rou.xml,-321.3800000000001,11.869337606430054,7.224906921386719
66,single-intersection-vhvh.rou.xml,-313.60999999999996,12.172898659706116,7.562060356140137
67,single-intersection-horizontal.rou.xml,-494.52,12.428633627891541,7.696954965591431
68,single-intersection-vertical.rou.xml,-313.13,11.86213270664215,8.068628787994385
69,single-intersection-vhvh.rou.xml,-282.99999999999994,11.903763661384582,7.011147737503052
70,single-intersection-horizontal.rou.xml,-406.7799999999999,11.57185830116272,7.197723865509033
71,single-intersection-vertical.rou.xml,-283.08000000000004,12.17275182723999,7.239765882492065
72,single-intersection-vhvh.rou.xml,-290.2799999999999,11.810809173583984,7.26425313949585
73,single-intersection-horizontal.rou.xml,-491.6899999999998,11.3034867477417,7.595871925354004
74,single-intersection-vertical.rou.xml,-363.56999999999994,11.424143280982971,8.304224491119385
75,single-intersection-vhvh.rou.xml,-439.08000000000004,11.017136998176575,8.21382761001587
76,single-intersection-horizontal.rou.xml,-430.96000000000015,11.345225539207458,8.107751607894897
77,single-intersection-vertical.rou.xml,-384.15999999999997,11.185449733734131,9.118440389633179
78,single-intersection-vhvh.rou.xml,-566.21,11.840663743019103,8.390217304229736
79,single-intersection-horizontal.rou.xml,-398.65,11.480700755119324,7.562775373458862
80,single-intersection-vertical.rou.xml,-365.68000000000006,11.778195877075195,8.341113567352295
81,single-intersection-vhvh.rou.xml,-322.05999999999983,11.233331351280212,6.944507837295532
82,single-intersection-horizontal.rou.xml,-426.40000000000003,10.949444184303283,8.847440958023071
83,single-intersection-vertical.rou.xml,-539.5999999999998,11.240480179786681,8.75028920173645
84,single-intersection-vhvh.rou.xml,-465.87999999999994,11.077376470565795,8.285020589828491
85,single-intersection-horizontal.rou.xml,-525.94,11.186005220413207,8.778542518615723
86,single-intersection-vertical.rou.xml,-438.51999999999987,10.663405919075013,8.193645715713501
87,single-intersection-vhvh.rou.xml,-542.6299999999999,11.04467046737671,8.468569278717041
88,single-intersection-horizontal.rou.xml,-465.5199999999998,11.250656609535218,8.258177757263184
89,single-intersection-vertical.rou.xml,-468.27000000000004,11.130117859840393,8.504417419433594
90,single-intersection-vhvh.rou.xml,-509.64,11.437249369621277,8.765113592147827
91,single-intersection-horizontal.rou.xml,-570.1099999999999,11.148708510398865,8.634745359420776
92,single-intersection-vertical.rou.xml,-519.9099999999999,10.555797047615052,9.657028913497925
93,single-intersection-vhvh.rou.xml,-450.74000000000007,10.927183380126953,7.816024303436279
94,single-intersection-horizontal.rou.xml,-504.7199999999999,10.92566755771637,8.397346496582031
95,single-intersection-vertical.rou.xml,-305.4899999999999,11.773924050331116,7.820869207382202
96,single-intersection-vhvh.rou.xml,-375.43999999999994,11.160260634422302,8.04033088684082
97,single-intersection-horizontal.rou.xml,-444.1499999999999,10.949451050758363,7.784071207046509
98,single-intersection-vertical.rou.xml,-375.31,10.1614319896698,8.721577405929565
99,single-intersection-vhvh.rou.xml,-301.36,11.389819221496582,7.493315696716309
100,single-intersection-horizontal.rou.xml,-538.5,11.451539974212647,8.613295316696167
101,single-intersection-vertical.rou.xml,-410.67,11.260556268692017,9.11842155456543
102,single-intersection-vhvh.rou.xml,-366.7800000000001,10.683483018875123,8.34383487701416
103,single-intersection-horizontal.rou.xml,-532.3199999999997,10.653001761436462,8.087459325790405
104,single-intersection-vertical.rou.xml,-375.6299999999999,10.160677647590637,8.38348913192749
105,single-intersection-vhvh.rou.xml,-341.7800000000001,10.683764843940734,8.067705154418945
106,single-intersection-horizontal.rou.xml,-591.6799999999997,10.541289978027343,7.83441162109375
107,single-intersection-vertical.rou.xml,-430.45999999999987,10.249801273345946,8.59103012084961
108,single-intersection-vhvh.rou.xml,-330.29,10.26507517337799,8.913060665130615
109,single-intersection-horizontal.rou.xml,-772.72,11.719175605773925,8.515267610549927
110,single-intersection-vertical.rou.xml,-330.31999999999994,9.87772997379303,8.247795343399048
111,single-intersection-vhvh.rou.xml,-329.31999999999994,9.997793259620666,8.055907964706421
112,single-intersection-horizontal.rou.xml,-536.6300000000001,10.31750629901886,7.7981109619140625
113,single-intersection-vertical.rou.xml,-331.44000000000005,10.336015968322753,7.76059627532959
114,single-intersection-vhvh.rou.xml,-273.85999999999996,10.694537553787232,8.05785346031189
115,single-intersection-horizontal.rou.xml,-492.5200000000001,10.26352044582367,7.600409030914307
116,single-intersection-vertical.rou.xml,-348.66,10.294363527297973,8.945868015289307
117,single-intersection-vhvh.rou.xml,-267.2,9.852927584648132,7.845448017120361
118,single-intersection-horizontal.rou.xml,-471.8899999999999,10.259891076087952,7.885240793228149
119,single-intersection-vertical.rou.xml,-367.08,10.399145312309265,7.8362085819244385
120,single-intersection-vhvh.rou.xml,-248.16999999999993,10.26674087524414,7.155230522155762
121,single-intersection-horizontal.rou.xml,-382.7299999999999,10.367364311218262,7.070890426635742
122,single-intersection-vertical.rou.xml,-364.81,10.794354104995728,7.955599308013916
123,single-intersection-vhvh.rou.xml,-442.23999999999995,11.047525353431702,8.06866979598999
124,single-intersection-horizontal.rou.xml,-401.94999999999993,9.925851578712463,7.4207634925842285
125,single-intersection-vertical.rou.xml,-298.9200000000001,10.298503975868226,7.3340489864349365
126,single-intersection-vhvh.rou.xml,-318.68,9.730457201004029,7.516319513320923
127,single-intersection-horizontal.rou.xml,-374.8799999999998,9.502614312171936,7.325029373168945
128,single-intersection-vertical.rou.xml,-292.94,10.149663019180299,7.240714073181152
129,single-intersection-vhvh.rou.xml,-263.7499999999999,9.994201474189758,7.0770323276519775
130,single-intersection-horizontal.rou.xml,-311.55999999999995,9.919366366863251,6.9232823848724365
131,single-intersection-vertical.rou.xml,-384.85,9.981996498107911,7.451290607452393
132,single-intersection-vhvh.rou.xml,-274.41,10.423550939559936,7.345322370529175
133,single-intersection-horizontal.rou.xml,-296.91,10.50108540058136,7.03425145149231
134,single-intersection-vertical.rou.xml,-256.38,10.418161854743957,7.848719596862793
135,single-intersection-vhvh.rou.xml,-283.4200000000001,10.282108235359193,7.331245422363281
136,single-intersection-horizontal.rou.xml,-340.43999999999994,9.76289261341095,7.584034204483032
137,single-intersection-vertical.rou.xml,-332.78000000000014,9.95202206134796,7.590795516967773
138,single-intersection-vhvh.rou.xml,-369.06000000000006,9.634467396736145,7.53789210319519
139,single-intersection-horizontal.rou.xml,-404.24,10.232845163345337,7.54370379447937
140,single-intersection-vertical.rou.xml,-330.64000000000004,10.328644685745239,7.643650054931641
141,single-intersection-vhvh.rou.xml,-352.0700000000001,9.565171856880188,7.841064453125
142,single-intersection-horizontal.rou.xml,-383.46000000000004,9.477167568206788,8.081053256988525
143,single-intersection-vertical.rou.xml,-379.21000000000004,9.651667232513427,8.135600090026855
144,single-intersection-vhvh.rou.xml,-356.07,9.46128601551056,7.729991912841797
145,single-intersection-horizontal.rou.xml,-397.69,9.196273503303528,7.519267320632935
146,single-intersection-vertical.rou.xml,-464.9999999999998,9.898216269016267,8.584725856781006
147,single-intersection-vhvh.rou.xml,-330.77999999999986,8.977505221366883,8.197749137878418
148,single-intersection-horizontal.rou.xml,-368.59999999999997,9.426719622612,7.2290637493133545
149,single-intersection-vertical.rou.xml,-415.89000000000004,9.714611835479737,8.575617551803589
150,single-intersection-vhvh.rou.xml,-309.52000000000015,9.741313109397888,7.9032275676727295
151,single-intersection-horizontal.rou.xml,-368.23999999999995,9.3742218875885,7.476902484893799
152,single-intersection-vertical.rou.xml,-334.5900000000001,9.23204812526703,7.857372045516968
153,single-intersection-vhvh.rou.xml,-330.26000000000005,8.851228146553039,7.968483924865723
154,single-intersection-horizontal.rou.xml,-461.6199999999997,9.050615162849427,7.31240177154541
155,single-intersection-vertical.rou.xml,-258.92,9.043849966526032,7.055946111679077
156,single-intersection-vhvh.rou.xml,-281.90999999999997,8.905749573707581,7.334080219268799
157,single-intersection-horizontal.rou.xml,-344.68000000000006,9.11729558467865,6.813666820526123
158,single-intersection-vertical.rou.xml,-409.8600000000002,8.609338636398315,7.9816272258758545
159,single-intersection-vhvh.rou.xml,-301.04000000000013,8.750668287277222,8.195947647094727
160,single-intersection-horizontal.rou.xml,-413.63000000000017,8.40473819255829,6.68456506729126
161,single-intersection-vertical.rou.xml,-363.29999999999995,8.875810775756836,6.3812127113342285
162,single-intersection-vhvh.rou.xml,-285.24000000000007,9.251877999305725,7.700243949890137
163,single-intersection-horizontal.rou.xml,-508.3200000000001,8.651515889167786,7.48199200630188
164,single-intersection-vertical.rou.xml,-367.23999999999995,8.818884234428406,7.189340591430664
165,single-intersection-vhvh.rou.xml,-313.2800000000001,8.183314414024354,7.946680545806885
166,single-intersection-horizontal.rou.xml,-494.36,7.589817299842834,7.056220293045044
167,single-intersection-vertical.rou.xml,-364.1199999999999,7.943372011184692,7.749429702758789
168,single-intersection-vhvh.rou.xml,-288.25000000000006,7.70987514257431,7.727310657501221
169,single-intersection-horizontal.rou.xml,-545.0,7.27643081665039,7.347395420074463
170,single-intersection-vertical.rou.xml,-328.24,8.532264223098755,7.762445688247681
171,single-intersection-vhvh.rou.xml,-268.51000000000005,7.765463352203369,7.6755897998809814
172,single-intersection-horizontal.rou.xml,-544.5600000000002,7.794572510719299,7.096972227096558
173,single-intersection-vertical.rou.xml,-321.40999999999985,7.724365499019623,7.683566570281982
174,single-intersection-vhvh.rou.xml,-272.43999999999994,7.347353963851929,7.420654773712158
175,single-intersection-horizontal.rou.xml,-385.09999999999997,6.930284125804901,6.99528694152832
176,single-intersection-vertical.rou.xml,-339.93,7.76604989528656,7.245590448379517
177,single-intersection-vhvh.rou.xml,-261.22,7.22760317325592,8.269977331161499
178,single-intersection-horizontal.rou.xml,-509.9200000000001,7.383766820430756,8.073491334915161
179,single-intersection-vertical.rou.xml,-392.7900000000001,6.942753565311432,8.988057374954224
180,single-intersection-vhvh.rou.xml,-277.8200000000001,6.60735221862793,8.144721746444702
181,single-intersection-horizontal.rou.xml,-468.9300000000002,6.765527677536011,8.35569953918457
182,single-intersection-vertical.rou.xml,-370.49,6.578258683681488,8.427658557891846
183,single-intersection-vhvh.rou.xml,-329.7300000000001,6.2691548061370845,8.212965965270996
184,single-intersection-horizontal.rou.xml,-426.2199999999998,6.727661032676696,7.304006576538086
185,single-intersection-vertical.rou.xml,-323.62,5.941670000553131,8.622246742248535
186,single-intersection-vhvh.rou.xml,-273.06000000000006,6.595340037345887,7.9363250732421875
187,single-intersection-horizontal.rou.xml,-455.99,6.102559773921967,7.4847412109375
188,single-intersection-vertical.rou.xml,-318.8999999999999,6.591977925300598,7.34782075881958
189,single-intersection-vhvh.rou.xml,-302.9899999999999,6.405784745216369,8.06580376625061
190,single-intersection-horizontal.rou.xml,-387.77000000000004,6.053338639736175,7.094991207122803
191,single-intersection-vertical.rou.xml,-277.7300000000001,6.412416648864746,7.5245208740234375
192,single-intersection-vhvh.rou.xml,-306.29,5.96057924747467,7.682145595550537
193,single-intersection-horizontal.rou.xml,-446.23000000000013,5.656709885597229,7.7560179233551025
194,single-intersection-vertical.rou.xml,-263.8199999999999,6.237761716842652,7.2701098918914795
195,single-intersection-vhvh.rou.xml,-274.78999999999996,6.838176717758179,7.576950311660767
196,single-intersection-horizontal.rou.xml,-347.7,6.436797893047332,7.216304779052734
197,single-intersection-vertical.rou.xml,-298.5999999999999,6.1519851064682,7.356079339981079
198,single-intersection-vhvh.rou.xml,-320.41,5.9120372915267945,7.4993040561676025
199,single-intersection-horizontal.rou.xml,-404.5199999999999,5.769491930007934,7.187007427215576
