episode,route_file,episode_reward,mean_loss,wall_time_s
51,single-intersection-vhvh.rou.xml,-362.44999999999993,20.928301525115966,7.912147760391235
52,single-intersection-horizontal.rou.xml,-4688.489999999999,20.93761342048645,9.480901718139648
53,single-intersection-vertical.rou.xml,-824.6900000000004,19.946166133880617,7.989187002182007
54,single-intersection-vhvh.rou.xml,-437.1499999999999,22.950208044052125,6.604272842407227
55,single-intersection-horizontal.rou.xml,-4852.55,23.080052137374878,9.503088474273682
56,single-intersection-vertical.rou.xml,-818.8200000000002,21.3373978805542,6.766615390777588
57,single-intersection-vhvh.rou.xml,-503.79999999999995,19.093686237335206,7.008548021316528
58,single-intersection-horizontal.rou.xml,-4016.2700000000004,24.710191164016724,9.356747388839722
59,single-intersection-vertical.rou.xml,-713.3000000000001,21.435854444503786,7.629031181335449
60,single-intersection-vhvh.rou.xml,-366.84,20.99230851173401,7.886231899261475
61,single-intersection-horizontal.rou.xml,-2069.7700000000004,23.305284423828127,9.074732065200806
62,single-intersection-vertical.rou.xml,-802.4699999999999,25.740520029067994,7.995839595794678
63,single-intersection-vhvh.rou.xml,-322.95,24.57580506324768,7.433558702468872
64,single-intersection-horizontal.rou.xml,-2321.7599999999993,22.700421867370604,9.591578245162964
65,single-intersection-vertical.rou.xml,-897.5399999999998,23.79156502723694,7.654149770736694
66,single-intersection-vhvh.rou.xml,-432.65999999999997,23.47435131072998,8.191890239715576
67,single-intersection-horizontal.rou.xml,-4675.6399999999985,23.835044031143187,10.199517011642456
68,single-intersection-vertical.rou.xml,-1061.3000000000002,24.53359974861145,7.441669702529907
69,single-intersection-vhvh.rou.xml,-338.09,22.284531669616698,7.796562671661377
70,single-intersection-horizontal.rou.xml,-2648.2700000000004,23.424889087677002,9.464387893676758
71,single-intersection-vertical.rou.xml,-1222.0499999999997,23.20582127571106,7.812318563461304
72,single-intersection-vhvh.rou.xml,-1057.24,23.295484857559202,7.859506845474243
73,single-intersection-horizontal.rou.xml,-5477.830000000001,24.58482787132263,10.016671419143677
74,single-intersection-vertical.rou.xml,-1170.0599999999997,23.409779920578003,7.9766621589660645
75,single-intersection-vhvh.rou.xml,-423.41999999999985,24.42591917037964,8.377951860427856
76,single-intersection-horizontal.rou.xml,-5526.49,25.836764059066773,10.030270338058472
77,single-intersection-vertical.rou.xml,-1314.7400000000005,25.399027490615843,8.310835838317871
78,single-intersection-vhvh.rou.xml,-1587.16,27.57589319229126,8.27051591873169
79,single-intersection-horizontal.rou.xml,-5516.879999999999,25.519632720947264,10.182538747787476
80,single-intersection-vertical.rou.xml,-921.5799999999998,27.102660026550293,7.808852434158325
81,single-intersection-vhvh.rou.xml,-653.0299999999997,25.087333688735963,7.955810070037842
82,single-intersection-horizontal.rou.xml,-3141.1600000000003,27.1085338306427,9.545656681060791
83,single-intersection-vertical.rou.xml,-2685.85,24.730503692626954,9.26801085472107
84,single-intersection-vhvh.rou.xml,-906.3900000000003,24.61963150024414,7.869174480438232
85,single-intersection-horizontal.rou.xml,-5385.42,24.752532958984375,10.038843393325806
86,single-intersection-vertical.rou.xml,-483.4399999999999,27.379511337280274,6.935564279556274
87,single-intersection-vhvh.rou.xml,-502.12,24.113357219696045,7.524220943450928
88,single-intersection-horizontal.rou.xml,-710.6900000000002,25.266927490234377,8.255112648010254
89,single-intersection-vertical.rou.xml,-499.7599999999998,27.067143592834473,7.423529863357544
90,single-intersection-vhvh.rou.xml,-428.1300000000003,25.52943046569824,7.281055927276611
91,single-intersection-horizontal.rou.xml,-1988.7499999999998,25.25131052017212,9.630921840667725
92,single-intersection-vertical.rou.xml,-1248.7300000000002,28.969520330429077,7.913866996765137
93,single-intersection-vhvh.rou.xml,-618.6899999999999,24.473329820632934,7.5451271533966064
94,single-intersection-horizontal.rou.xml,-427.5300000000001,26.71720986366272,7.385990381240845
95,single-intersection-vertical.rou.xml,-411.8700000000001,25.682579126358032,7.42779803276062
96,single-intersection-vhvh.rou.xml,-322.4499999999999,22.741889209747313,7.240729570388794
97,single-intersection-horizontal.rou.xml,-507.4699999999998,26.609732780456543,7.712063312530518
98,single-intersection-vertical.rou.xml,-366.28000000000003,32.2151774597168,8.0473313331604
99,single-intersection-vhvh.rou.xml,-312.2,25.792382431030273,8.599443197250366
100,single-intersection-horizontal.rou.xml,-451.15000000000015,27.510292339324952,7.467894077301025
101,single-intersection-vertical.rou.xml,-382.81000000000006,28.328334398269654,8.424443483352661
102,single-intersection-vhvh.rou.xml,-275.7200000000001,27.395071601867677,7.7755656242370605
103,single-intersection-horizontal.rou.xml,-343.05000000000024,29.972374191284178,6.973822355270386
104,single-intersection-vertical.rou.xml,-426.10999999999996,25.114864044189453,8.450803756713867
105,single-intersection-vhvh.rou.xml,-298.0999999999999,28.081778478622436,8.068791627883911
106,single-intersection-horizontal.rou.xml,-353.59,30.361009302139284,7.070667266845703
107,single-intersection-vertical.rou.xml,-469.24999999999983,28.72183727264404,8.422981977462769
108,single-intersection-vhvh.rou.xml,-306.78000000000014,27.13678800582886,8.16547679901123
109,single-intersection-horizontal.rou.xml,-753.6599999999999,27.66417600631714,7.970402717590332
110,single-intersection-vertical.rou.xml,-499.7199999999998,24.812568845748903,8.925925493240356
111,single-intersection-vhvh.rou.xml,-346.73999999999995,25.40410879135132,8.121074676513672
112,single-intersection-horizontal.rou.xml,-454.34999999999997,26.156296043395997,7.454866647720337
113,single-intersection-vertical.rou.xml,-473.1,29.87179041862488,8.394153356552124
114,single-intersection-vhvh.rou.xml,-344.9700000000001,27.369953546524048,8.15125298500061
115,single-intersection-horizontal.rou.xml,-272.13,24.518492927551268,7.423019886016846
116,single-intersection-vertical.rou.xml,-351.25000000000017,25.38373495101929,8.297482967376709
117,single-intersection-vhvh.rou.xml,-347.1700000000002,25.542564907073974,8.079240560531616
118,single-intersection-horizontal.rou.xml,-452.63,25.782450847625732,7.431434392929077
119,single-intersection-vertical.rou.xml,-477.85999999999996,23.844082736968993,7.997507572174072
120,single-intersection-vhvh.rou.xml,-293.1600000000001,26.93393328666687,7.63231635093689
121,single-intersection-horizontal.rou.xml,-456.0100000000001,23.75490351676941,7.832391262054443
122,single-intersection-vertical.rou.xml,-340.5,27.187052688598634,7.5260138511657715
123,single-intersection-vhvh.rou.xml,-418.98999999999995,29.03455244064331,8.17894697189331
124,single-intersection-horizontal.rou.xml,-606.8800000000001,25.923778038024903,8.549527406692505
125,single-intersection-vertical.rou.xml,-385.0300000000001,28.19831027030945,7.854746580123901
126,single-intersection-vhvh.rou.xml,-361.05,27.665513553619384,8.006158590316772
127,single-intersection-horizontal.rou.xml,-820.07,27.835063848495484,8.490910768508911
128,single-intersection-vertical.rou.xml,-274.93000000000006,28.776775932312013,7.543773651123047
129,single-intersection-vhvh.rou.xml,-284.6899999999999,27.64609254360199,7.935366630554199
130,single-intersection-horizontal.rou.xml,-747.4899999999997,27.522348556518555,7.859462261199951
131,single-intersection-vertical.rou.xml,-338.59000000000003,28.85096139907837,7.373597860336304
132,single-intersection-vhvh.rou.xml,-371.07,28.000331659317016,8.794584274291992
133,single-intersection-horizontal.rou.xml,-721.97,24.093275203704835,8.564894676208496
134,single-intersection-vertical.rou.xml,-353.8400000000001,25.399605331420897,7.3769309520721436
135,single-intersection-vhvh.rou.xml,-353.1800000000001,28.836985683441164,8.092639446258545
136,single-intersection-horizontal.rou.xml,-615.0300000000001,24.987193536758422,7.846491575241089
137,single-intersection-vertical.rou.xml,-352.75000000000006,26.90757026672363,7.933828353881836
138,single-intersection-vhvh.rou.xml,-306.4499999999999,26.2860657119751,8.07809829711914
139,single-intersection-horizontal.rou.xml,-390.84000000000003,29.891060342788695,7.570255994796753
140,single-intersection-vertical.rou.xml,-342.54,27.489073858261108,8.01647686958313
141,single-intersection-vhvh.rou.xml,-316.76000000000005,27.032243661880493,8.230503559112549
142,single-intersection-horizontal.rou.xml,-487.20000000000005,28.66121253013611,7.6925623416900635
143,single-intersection-vertical.rou.xml,-298.70999999999987,27.643745336532593,7.492591381072998
144,single-intersection-vhvh.rou.xml,-292.05999999999995,26.264096546173096,7.867274522781372
145,single-intersection-horizontal.rou.xml,-669.7399999999999,28.487674293518065,8.021682500839233
146,single-intersection-vertical.rou.xml,-334.0700000000001,27.180176973342896,7.665004014968872
147,single-intersection-vhvh.rou.xml,-303.11,28.832466030120848,8.318048477172852
148,single-intersection-horizontal.rou.xml,-713.2500000000001,27.598332042694093,7.8462746143341064
149,single-intersection-vertical.rou.xml,-417.55000000000007,30.57691354751587,8.77787733078003
150,single-intersection-vhvh.rou.xml,-280.8499999999999,26.36135703086853,8.041435241699219
151,single-intersection-horizontal.rou.xml,-820.2400000000002,26.33319312095642,8.235954761505127
152,single-intersection-vertical.rou.xml,-360.76000000000005,30.077974910736085,7.757422924041748
153,single-intersection-vhvh.rou.xml,-300.86999999999995,26.745082168579103,7.960686683654785
154,single-intersection-horizontal.rou.xml,-564.6499999999999,26.668572931289674,7.474798202514648
155,single-intersection-vertical.rou.xml,-357.37000000000006,26.03614218711853,7.790683746337891
156,single-intersection-vhvh.rou.xml,-320.07000000000005,27.89091339111328,8.25397276878357
157,single-intersection-horizontal.rou.xml,-568.8899999999999,28.355537424087526,7.889672756195068
158,single-intersection-vertical.rou.xml,-307.7400000000001,25.84487407684326,7.539263725280762
159,single-intersection-vhvh.rou.xml,-330.38,25.679499912261964,8.466753721237183
160,single-intersection-horizontal.rou.xml,-602.4599999999999,24.3529456615448,7.724951505661011
161,single-intersection-vertical.rou.xml,-326.3499999999999,24.592935009002687,7.584638833999634
162,single-intersection-vhvh.rou.xml,-349.54999999999995,25.262865476608276,8.168891429901123
163,single-intersection-horizontal.rou.xml,-767.5600000000002,25.973846158981324,8.199287414550781
164,single-intersection-vertical.rou.xml,-363.9900000000001,25.35827138900757,7.441979169845581
165,single-intersection-vhvh.rou.xml,-261.1,24.33540735244751,8.273288488388062
166,single-intersection-horizontal.rou.xml,-812.84,24.96202893257141,8.49881649017334
167,single-intersection-vertical.rou.xml,-452.8199999999998,23.099713430404663,8.368968963623047
168,single-intersection-vhvh.rou.xml,-334.66999999999996,25.474573812484742,8.086762189865112
169,single-intersection-horizontal.rou.xml,-447.6000000000001,21.505662536621095,7.2324864864349365
170,single-intersection-vertical.rou.xml,-292.8499999999998,25.447530097961426,7.723676443099976
171,single-intersection-vhvh.rou.xml,-266.24000000000007,23.140297603607177,7.871925354003906
172,single-intersection-horizontal.rou.xml,-490.26,25.28296015739441,7.728681802749634
173,single-intersection-vertical.rou.xml,-273.1499999999999,22.877002477645874,7.568799257278442
174,single-intersection-vhvh.rou.xml,-341.5499999999998,23.407671937942506,8.087666988372803
175,single-intersection-horizontal.rou.xml,-812.7,20.915704040527345,7.808629989624023
176,single-intersection-vertical.rou.xml,-376.74,22.11415014266968,7.651648283004761
177,single-intersection-vhvh.rou.xml,-457.6800000000001,19.085015964508056,8.48414134979248
178,single-intersection-horizontal.rou.xml,-968.9599999999997,21.798124294281006,8.083618879318237
179,single-intersection-vertical.rou.xml,-529.5400000000001,20.15543991088867,8.75259518623352
180,single-intersection-vhvh.rou.xml,-432.56999999999994,17.578834648132325,8.016604900360107
181,single-intersection-horizontal.rou.xml,-821.4799999999999,20.87194312095642,8.9604172706604
182,single-intersection-vertical.rou.xml,-457.8,18.39134645462036,8.28395128250122
183,single-intersection-vhvh.rou.xml,-340.61999999999995,17.833171167373656,8.21919584274292
184,single-intersection-horizontal.rou.xml,-811.2199999999999,18.987609272003173,7.900342226028442
185,single-intersection-vertical.rou.xml,-424.5799999999999,20.362291622161866,8.112712144851685
186,single-intersection-vhvh.rou.xml,-372.79999999999995,16.69027102470398,8.583653926849365
187,single-intersection-horizontal.rou.xml,-571.22,18.249950704574584,8.146299839019775
188,single-intersection-vertical.rou.xml,-419.1899999999998,16.98295196056366,8.276038646697998
189,single-intersection-vhvh.rou.xml,-365.10999999999996,17.596970739364625,8.515642166137695
190,single-intersection-horizontal.rou.xml,-1030.79,17.587617444992066,8.863013505935669
191,single-intersection-vertical.rou.xml,-304.18,17.07358962059021,7.69779634475708
192,single-intersection-vhvh.rou.xml,-383.2699999999999,17.928570365905763,8.310686349868774
193,single-intersection-horizontal.rou.xml,-906.2300000000002,17.553550443649293,8.229989290237427
194,single-intersection-vertical.rou.xml,-458.9,15.459798884391784,8.656867504119873
195,single-intersection-vhvh.rou.xml,-300.67999999999995,14.792159061431885,7.884024143218994
196,single-intersection-horizontal.rou.xml,-969.06,16.380834822654723,9.026704549789429
197,single-intersection-vertical.rou.xml,-426.3500000000001,15.312271904945373,9.075909852981567
198,single-intersection-vhvh.rou.xml,-350.9199999999999,14.26571189403534,8.30169129371643
199,single-intersection-horizontal.rou.xml,-686.4699999999999,15.201428689956664,8.168472051620483
